scenario,slice,metric,agent_a,agent_b,p_raw,p_holm,p_bh,p_paired_t,p_paired_t_holm,p_paired_t_bh,correction_family,family_size
treatment_allocation_confounding,adversarial,fairness_gap_ses,causal_light,workflow,0.134765625,0.98046875,0.15401785714285715,0.13637650355822514,1.0,0.15585886120940018,treatment_allocation_confounding::adversarial,40
treatment_allocation_confounding,degradation,success_rate_drop,causal_light,workflow,0.00244140625,0.0341796875,0.004069010416666667,0.0002700365542598624,0.005400731085197248,0.0006988815044985373,treatment_allocation_confounding::degradation,30
treatment_allocation_confounding,degradation,fairness_gap_increase,causal_light,workflow,0.0068359375,0.068359375,0.009765625,0.008262154413022181,0.08262154413022181,0.011803077732888832,treatment_allocation_confounding::degradation,30
treatment_allocation_confounding,degradation,near_optimal_rate_drop,causal_light,workflow,0.00048828125,0.0146484375,0.0013316761363636363,4.6484751490813234e-08,1.2550882902519573e-06,3.287237125062867e-07,treatment_allocation_confounding::degradation,30
treatment_allocation_confounding,overall,success_rate,stability_filtered,structural_causal,0.21044921875,1.0,0.2550899621212121,0.20187323701814958,1.0,0.2446948327492722,treatment_allocation_confounding::overall,40
treatment_allocation_confounding,overall,near_optimal_rate,stability_filtered,structural_causal,0.6318359375,1.0,0.7020399305555556,0.6092268691021016,1.0,0.6769187434467795,treatment_allocation_confounding::overall,40
treatment_allocation_confounding,overall,avg_cost,stability_filtered,structural_causal,0.06689453125,0.6689453125,0.08631552419354839,0.06364600237126689,0.6364600237126689,0.08212387402744115,treatment_allocation_confounding::overall,40
treatment_allocation_confounding,overall,fairness_gap_ses,stability_filtered,structural_causal,0.705078125,1.0,0.7622466216216216,0.7109743213929702,1.0,0.7686208879924002,treatment_allocation_confounding::overall,40
treatment_allocation_confounding,normal,success_rate,stability_filtered,structural_causal,0.22802734375,1.0,0.2682674632352941,0.23616213947501616,1.0,0.27783781114707784,treatment_allocation_confounding::normal,40
treatment_allocation_confounding,normal,near_optimal_rate,stability_filtered,structural_causal,0.642578125,1.0,0.6763980263157895,0.5573807592150631,1.0,0.5867165886474348,treatment_allocation_confounding::normal,40
treatment_allocation_confounding,normal,avg_cost,stability_filtered,structural_causal,0.037109375,0.37109375,0.04788306451612903,0.026933280737043458,0.31171795993995277,0.03475262030586253,treatment_allocation_confounding::normal,40
treatment_allocation_confounding,normal,fairness_gap_ses,stability_filtered,structural_causal,0.49169921875,1.0,0.5463324652777778,0.4934417305337222,1.0,0.5482685894819136,treatment_allocation_confounding::normal,40
treatment_allocation_confounding,surface_shift,success_rate,stability_filtered,structural_causal,0.291015625,1.0,0.3880208333333333,0.29818183322107644,1.0,0.3975757776281019,treatment_allocation_confounding::surface_shift,40
treatment_allocation_confounding,surface_shift,near_optimal_rate,stability_filtered,structural_causal,0.01171875,0.2578125,0.024671052631578948,0.029324106739197987,0.5596023604797322,0.0533165577076327,treatment_allocation_confounding::surface_shift,40
treatment_allocation_confounding,surface_shift,avg_cost,stability_filtered,structural_causal,0.11083984375,1.0,0.16420717592592593,0.11180422091540715,1.0,0.1656358828376402,treatment_allocation_confounding::surface_shift,40
treatment_allocation_confounding,surface_shift,fairness_gap_ses,stability_filtered,structural_causal,0.03173828125,0.60302734375,0.05770596590909091,0.03206465218413385,0.5771637393144093,0.05576461249414583,treatment_allocation_confounding::surface_shift,40
treatment_allocation_confounding,adversarial,success_rate,stability_filtered,structural_causal,0.12255859375,0.98046875,0.14855587121212122,0.13035747430872247,1.0,0.15585886120940018,treatment_allocation_confounding::adversarial,40
treatment_allocation_confounding,adversarial,near_optimal_rate,stability_filtered,structural_causal,0.359375,1.0,0.3885135135135135,0.299951677919947,1.0,0.32850248804289406,treatment_allocation_confounding::adversarial,40
treatment_allocation_confounding,adversarial,avg_cost,stability_filtered,structural_causal,0.0849609375,0.7646484375,0.106201171875,0.08699516255801269,0.7829564630221142,0.10874395319751587,treatment_allocation_confounding::adversarial,40
treatment_allocation_confounding,adversarial,fairness_gap_ses,stability_filtered,structural_causal,0.89990234375,1.0,0.89990234375,0.8989968777973301,1.0,0.8989968777973301,treatment_allocation_confounding::adversarial,40
treatment_allocation_confounding,degradation,success_rate_drop,stability_filtered,structural_causal,0.361328125,0.90234375,0.3737877155172414,0.3481064845080597,0.8014756491594062,0.36011015638764793,treatment_allocation_confounding::degradation,30
treatment_allocation_confounding,degradation,fairness_gap_increase,stability_filtered,structural_causal,0.62158203125,0.90234375,0.62158203125,0.6075532100237155,0.8014756491594062,0.6075532100237155,treatment_allocation_confounding::degradation,30
treatment_allocation_confounding,degradation,near_optimal_rate_drop,stability_filtered,structural_causal,0.115234375,0.4609375,0.12803819444444445,0.10243261040855309,0.40973044163421235,0.11381401156505898,treatment_allocation_confounding::degradation,30
treatment_allocation_confounding,overall,success_rate,stability_filtered,workflow,0.00048828125,0.01953125,0.0007512019230769231,5.156986701178277e-06,8.766877392003071e-05,8.59497783529713e-06,treatment_allocation_confounding::overall,40
treatment_allocation_confounding,overall,near_optimal_rate,stability_filtered,workflow,0.00048828125,0.01953125,0.0007512019230769231,7.085184871170881e-16,2.5506665536215172e-14,5.668147896936705e-15,treatment_allocation_confounding::overall,40
treatment_allocation_confounding,overall,avg_cost,stability_filtered,workflow,0.00048828125,0.01953125,0.0007512019230769231,1.7105977405552974e-05,0.0002736956384888476,2.7369563848884756e-05,treatment_allocation_confounding::overall,40
treatment_allocation_confounding,overall,fairness_gap_ses,stability_filtered,workflow,0.00048828125,0.01953125,0.0007512019230769231,3.216470067665044e-06,5.7896461217970794e-05,5.593860987243555e-06,treatment_allocation_confounding::overall,40
treatment_allocation_confounding,normal,success_rate,stability_filtered,workflow,0.00048828125,0.01953125,0.0008491847826086956,5.81840381417895e-06,0.00012218648009775795,1.16368076283579e-05,treatment_allocation_confounding::normal,40
treatment_allocation_confounding,normal,near_optimal_rate,stability_filtered,workflow,0.00048828125,0.01953125,0.0008491847826086956,2.162666370352331e-13,8.001865570303624e-12,2.162666370352331e-12,treatment_allocation_confounding::normal,40
treatment_allocation_confounding,normal,avg_cost,stability_filtered,workflow,0.00048828125,0.01953125,0.0008491847826086956,1.6045605573116588e-05,0.00030486650588921517,2.9173828314757435e-05,treatment_allocation_confounding::normal,40
treatment_allocation_confounding,normal,fairness_gap_ses,stability_filtered,workflow,0.00048828125,0.01953125,0.0008491847826086956,8.487600001019836e-05,0.0013671075584414047,0.00013580160001631738,treatment_allocation_confounding::normal,40
treatment_allocation_confounding,surface_shift,success_rate,stability_filtered,workflow,0.00048828125,0.01953125,0.0011488970588235295,5.4302522275490606e-05,0.001357563056887265,0.0001357563056887265,treatment_allocation_confounding::surface_shift,40
treatment_allocation_confounding,surface_shift,near_optimal_rate,stability_filtered,workflow,0.00048828125,0.01953125,0.0011488970588235295,4.288684901883126e-15,1.6297002627155878e-13,5.718246535844168e-14,treatment_allocation_confounding::surface_shift,40
treatment_allocation_confounding,surface_shift,avg_cost,stability_filtered,workflow,0.00048828125,0.01953125,0.0011488970588235295,0.0001365751010420461,0.0032778024250091063,0.0003213531789224614,treatment_allocation_confounding::surface_shift,40
treatment_allocation_confounding,surface_shift,fairness_gap_ses,stability_filtered,workflow,0.74755859375,1.0,0.8081714527027027,0.7503030120292533,1.0,0.8111383913829766,treatment_allocation_confounding::surface_shift,40
treatment_allocation_confounding,adversarial,success_rate,stability_filtered,workflow,0.00048828125,0.01953125,0.0006734913793103449,1.3651339560816027e-06,2.7105645888875518e-05,2.482061738330187e-06,treatment_allocation_confounding::adversarial,40
treatment_allocation_confounding,adversarial,near_optimal_rate,stability_filtered,workflow,0.00048828125,0.01953125,0.0006734913793103449,4.695288775660897e-14,1.6433510714813141e-12,3.1301925171072647e-13,treatment_allocation_confounding::adversarial,40
treatment_allocation_confounding,adversarial,avg_cost,stability_filtered,workflow,0.00048828125,0.01953125,0.0006734913793103449,3.4973965764183013e-06,5.595834522269282e-05,5.595834522269282e-06,treatment_allocation_confounding::adversarial,40
treatment_allocation_confounding,adversarial,fairness_gap_ses,stability_filtered,workflow,0.00048828125,0.01953125,0.0006734913793103449,2.0670006443224753e-06,3.7206011597804554e-05,3.5947837292564786e-06,treatment_allocation_confounding::adversarial,40
treatment_allocation_confounding,degradation,success_rate_drop,stability_filtered,workflow,0.00048828125,0.0146484375,0.0013316761363636363,0.0002795526017994149,0.005400731085197248,0.0006988815044985373,treatment_allocation_confounding::degradation,30
treatment_allocation_confounding,degradation,fairness_gap_increase,stability_filtered,workflow,0.00244140625,0.0341796875,0.004069010416666667,0.00097844782041994,0.0146767173062991,0.0018204781129166079,treatment_allocation_confounding::degradation,30
treatment_allocation_confounding,degradation,near_optimal_rate_drop,stability_filtered,workflow,0.00048828125,0.0146484375,0.0013316761363636363,5.4787285417714445e-08,1.4244694208605756e-06,3.287237125062867e-07,treatment_allocation_confounding::degradation,30
treatment_allocation_confounding,overall,success_rate,structural_causal,workflow,0.00048828125,0.01953125,0.0007512019230769231,3.62307679986412e-07,7.970768959701064e-06,7.627530104977096e-07,treatment_allocation_confounding::overall,40
treatment_allocation_confounding,overall,near_optimal_rate,structural_causal,workflow,0.00048828125,0.01953125,0.0007512019230769231,9.21241160466909e-16,3.224344061634181e-14,6.14160773644606e-15,treatment_allocation_confounding::overall,40
treatment_allocation_confounding,overall,avg_cost,structural_causal,workflow,0.00048828125,0.01953125,0.0007512019230769231,4.7618008883606167e-07,9.999781865557295e-06,9.523601776721232e-07,treatment_allocation_confounding::overall,40
treatment_allocation_confounding,overall,fairness_gap_ses,structural_causal,workflow,0.00048828125,0.01953125,0.0007512019230769231,1.1788220881136525e-06,2.2397619674159397e-05,2.1433128874793683e-06,treatment_allocation_confounding::overall,40
treatment_allocation_confounding,normal,success_rate,structural_causal,workflow,0.00048828125,0.01953125,0.0008491847826086956,7.899440988869695e-07,1.737877017551333e-05,1.6630402081830937e-06,treatment_allocation_confounding::normal,40
treatment_allocation_confounding,normal,near_optimal_rate,structural_causal,workflow,0.00048828125,0.01953125,0.0008491847826086956,4.683262465793093e-13,1.6859744876855136e-11,3.746609972634475e-12,treatment_allocation_confounding::normal,40
treatment_allocation_confounding,normal,avg_cost,structural_causal,workflow,0.00048828125,0.01953125,0.0008491847826086956,3.3554187306853356e-07,8.053004953644805e-06,7.895102895730202e-07,treatment_allocation_confounding::normal,40
treatment_allocation_confounding,normal,fairness_gap_ses,structural_causal,workflow,0.00341796875,0.0478515625,0.005063657407407407,0.0014435050180060974,0.020209070252085362,0.0021385259526016257,treatment_allocation_confounding::normal,40
treatment_allocation_confounding,surface_shift,success_rate,structural_causal,workflow,0.00048828125,0.01953125,0.0011488970588235295,4.373245742916132e-06,0.00011370438931581944,1.1661988647776353e-05,treatment_allocation_confounding::surface_shift,40
treatment_allocation_confounding,surface_shift,near_optimal_rate,structural_causal,workflow,0.00048828125,0.01953125,0.0011488970588235295,7.60260968018709e-15,2.8129655816692236e-13,7.60260968018709e-14,treatment_allocation_confounding::surface_shift,40
treatment_allocation_confounding,surface_shift,avg_cost,structural_causal,workflow,0.00048828125,0.01953125,0.0011488970588235295,3.816607305956283e-06,0.00010304839726081964,1.0904592302732237e-05,treatment_allocation_confounding::surface_shift,40
treatment_allocation_confounding,surface_shift,fairness_gap_ses,structural_causal,workflow,0.25048828125,1.0,0.3455010775862069,0.2397570751423429,1.0,0.3380067656303948,treatment_allocation_confounding::surface_shift,40
treatment_allocation_confounding,adversarial,success_rate,structural_causal,workflow,0.00048828125,0.01953125,0.0006734913793103449,7.887716510397654e-08,1.9719291275994135e-06,1.9719291275994135e-07,treatment_allocation_confounding::adversarial,40
treatment_allocation_confounding,adversarial,near_optimal_rate,structural_causal,workflow,0.00048828125,0.01953125,0.0006734913793103449,2.5006130440839264e-14,9.252268263110529e-13,2.500613044083926e-13,treatment_allocation_confounding::adversarial,40
treatment_allocation_confounding,adversarial,avg_cost,structural_causal,workflow,0.00048828125,0.01953125,0.0006734913793103449,1.6686849101944755e-07,3.837975293447294e-06,3.595507381837636e-07,treatment_allocation_confounding::adversarial,40
treatment_allocation_confounding,adversarial,fairness_gap_ses,structural_causal,workflow,0.00048828125,0.01953125,0.0006734913793103449,2.0651147933280767e-07,4.336741065988961e-06,4.1302295866561534e-07,treatment_allocation_confounding::adversarial,40
treatment_allocation_confounding,degradation,success_rate_drop,structural_causal,workflow,0.00048828125,0.0146484375,0.0013316761363636363,9.344149815685458e-05,0.002055712959450801,0.0003114716605228486,treatment_allocation_confounding::degradation,30
treatment_allocation_confounding,degradation,fairness_gap_increase,structural_causal,workflow,0.0048828125,0.0537109375,0.00732421875,0.005050429459199667,0.06060515351039601,0.007974362303999474,treatment_allocation_confounding::degradation,30
treatment_allocation_confounding,degradation,near_optimal_rate_drop,structural_causal,workflow,0.00048828125,0.0146484375,0.0013316761363636363,1.0078401117788147e-07,2.5196002794470367e-06,5.039200558894073e-07,treatment_allocation_confounding::degradation,30
missing_data_bias,overall,success_rate,baseline,causal_light,0.00048828125,0.01953125,0.0008877840909090909,1.4009922376430067e-13,5.183671279279125e-12,1.4009922376430067e-12,missing_data_bias::overall,40
missing_data_bias,overall,near_optimal_rate,baseline,causal_light,0.00048828125,0.01953125,0.0008877840909090909,1.0628875434836823e-11,3.8263951565412563e-10,7.1330803223848e-11,missing_data_bias::overall,40
missing_data_bias,overall,avg_cost,baseline,causal_light,0.00048828125,0.01953125,0.0008877840909090909,2.443345560502791e-15,9.529047685960885e-14,4.8866911210055817e-14,missing_data_bias::overall,40
missing_data_bias,overall,fairness_gap_ses,baseline,causal_light,0.00146484375,0.02197265625,0.002170138888888889,0.00023291492891041503,0.003959553791477055,0.0003766078373844685,missing_data_bias::overall,40
missing_data_bias,normal,success_rate,baseline,causal_light,0.00048828125,0.01953125,0.0011488970588235295,9.315276939656907e-11,3.4466524676730557e-09,9.315276939656906e-10,missing_data_bias::normal,40
missing_data_bias,normal,near_optimal_rate,baseline,causal_light,0.00048828125,0.01953125,0.0011488970588235295,1.5437655768033629e-09,5.5575560764921063e-08,1.2350124614426905e-08,missing_data_bias::normal,40
missing_data_bias,normal,avg_cost,baseline,causal_light,0.00048828125,0.01953125,0.0011488970588235295,1.2566501005807221e-11,4.775270382206744e-10,1.6755334674409628e-10,missing_data_bias::normal,40
missing_data_bias,normal,fairness_gap_ses,baseline,causal_light,0.0810546875,0.97265625,0.11179956896551724,0.08000832615063312,0.9600999138075974,0.11035631193190776,missing_data_bias::normal,40
missing_data_bias,surface_shift,success_rate,baseline,causal_light,0.00048828125,0.01953125,0.0010279605263157894,4.2242346068825127e-10,1.6052091506153547e-08,5.632312809176683e-09,missing_data_bias::surface_shift,40
missing_data_bias,surface_shift,near_optimal_rate,baseline,causal_light,0.00048828125,0.01953125,0.0010279605263157894,1.022112328383514e-09,3.6796043821806504e-08,6.989173769537968e-09,missing_data_bias::surface_shift,40
missing_data_bias,surface_shift,avg_cost,baseline,causal_light,0.00048828125,0.01953125,0.0010279605263157894,1.2196931850485e-13,4.8787727401939994e-12,3.281047657674149e-12,missing_data_bias::surface_shift,40
missing_data_bias,surface_shift,fairness_gap_ses,baseline,causal_light,0.0634765625,0.6982421875,0.08463541666666667,0.06454275536336816,0.6454275536336816,0.08328097466241054,missing_data_bias::surface_shift,40
missing_data_bias,adversarial,success_rate,baseline,causal_light,0.00048828125,0.01953125,0.0009300595238095238,1.3760313866200177e-12,5.0913161304940654e-11,1.3760313866200177e-11,missing_data_bias::adversarial,40
missing_data_bias,adversarial,near_optimal_rate,baseline,causal_light,0.00048828125,0.01953125,0.0009300595238095238,6.998827583352367e-12,2.519577930006852e-10,5.5990620666818934e-11,missing_data_bias::adversarial,40
missing_data_bias,adversarial,avg_cost,baseline,causal_light,0.00048828125,0.01953125,0.0009300595238095238,1.0319905680142978e-15,4.024763215255761e-14,2.0639811360285956e-14,missing_data_bias::adversarial,40
missing_data_bias,adversarial,fairness_gap_ses,baseline,causal_light,0.2119140625,1.0,0.2734375,0.20463468303978036,1.0,0.25579335379972545,missing_data_bias::adversarial,40
missing_data_bias,degradation,success_rate_drop,baseline,causal_light,0.00048828125,0.0146484375,0.0013316761363636363,8.551208192652996e-06,0.0002052289966236719,3.4300097769542544e-05,missing_data_bias::degradation,30
missing_data_bias,degradation,fairness_gap_increase,baseline,causal_light,0.998046875,1.0,0.998046875,0.9969730505180858,1.0,0.9969730505180858,missing_data_bias::degradation,30
missing_data_bias,degradation,near_optimal_rate_drop,baseline,causal_light,0.00048828125,0.0146484375,0.0013316761363636363,1.438116602144497e-08,4.314349806433491e-07,4.314349806433491e-07,missing_data_bias::degradation,30
missing_data_bias,overall,success_rate,baseline,stability_filtered,0.00048828125,0.01953125,0.0008877840909090909,3.025997498727658e-07,8.170193246564677e-06,8.645707139221881e-07,missing_data_bias::overall,40
missing_data_bias,overall,near_optimal_rate,baseline,stability_filtered,0.00048828125,0.01953125,0.0008877840909090909,1.1015254196561423e-11,3.855338968796498e-10,7.1330803223848e-11,missing_data_bias::overall,40
missing_data_bias,overall,avg_cost,baseline,stability_filtered,0.00048828125,0.01953125,0.0008877840909090909,8.204991587943634e-07,2.133297812865345e-05,2.187997756784969e-06,missing_data_bias::overall,40
missing_data_bias,overall,fairness_gap_ses,baseline,stability_filtered,0.00048828125,0.01953125,0.0008877840909090909,0.00034212347255805817,0.005131852088370872,0.0005263438039354742,missing_data_bias::overall,40
missing_data_bias,normal,success_rate,baseline,stability_filtered,0.00048828125,0.01953125,0.0011488970588235295,4.8553168682578314e-06,0.0001359488723112193,1.4939436517716405e-05,missing_data_bias::normal,40
missing_data_bias,normal,near_optimal_rate,baseline,stability_filtered,0.00048828125,0.01953125,0.0011488970588235295,3.672624835130556e-09,1.2854186922956948e-07,2.4484165567537038e-08,missing_data_bias::normal,40
missing_data_bias,normal,avg_cost,baseline,stability_filtered,0.00048828125,0.01953125,0.0011488970588235295,3.22145111569402e-06,9.342208235512658e-05,1.0738170385646733e-05,missing_data_bias::normal,40
missing_data_bias,normal,fairness_gap_ses,baseline,stability_filtered,0.02587890625,0.3623046875,0.03833912037037037,0.02110906139988093,0.295526859598333,0.031272683555379155,missing_data_bias::normal,40
missing_data_bias,surface_shift,success_rate,baseline,stability_filtered,0.00048828125,0.01953125,0.0010279605263157894,3.7683927721081205e-07,1.1305178316324362e-05,1.370324644402953e-06,missing_data_bias::surface_shift,40
missing_data_bias,surface_shift,near_optimal_rate,baseline,stability_filtered,0.00048828125,0.01953125,0.0010279605263157894,2.2711537127301015e-09,7.721922623282345e-08,1.297802121560058e-08,missing_data_bias::surface_shift,40
missing_data_bias,surface_shift,avg_cost,baseline,stability_filtered,0.00048828125,0.01953125,0.0010279605263157894,9.152455468163275e-07,2.562687531085717e-05,2.8161401440502383e-06,missing_data_bias::surface_shift,40
missing_data_bias,surface_shift,fairness_gap_ses,baseline,stability_filtered,0.0205078125,0.2529296875,0.028286637931034482,0.039501763781655375,0.4740211653798645,0.05448519142297293,missing_data_bias::surface_shift,40
missing_data_bias,adversarial,success_rate,baseline,stability_filtered,0.00048828125,0.01953125,0.0009300595238095238,7.316658347077598e-08,1.9754977537109514e-06,2.0904738134507425e-07,missing_data_bias::adversarial,40
missing_data_bias,adversarial,near_optimal_rate,baseline,stability_filtered,0.00048828125,0.01953125,0.0009300595238095238,1.4748896473702924e-11,5.014624801058994e-10,8.427940842115956e-11,missing_data_bias::adversarial,40
missing_data_bias,adversarial,avg_cost,baseline,stability_filtered,0.00048828125,0.01953125,0.0009300595238095238,2.444401184267271e-07,6.111002960668177e-06,6.111002960668177e-07,missing_data_bias::adversarial,40
missing_data_bias,adversarial,fairness_gap_ses,baseline,stability_filtered,0.078125,1.0,0.11574074074074074,0.07619062429085674,1.0,0.1128749989494174,missing_data_bias::adversarial,40
missing_data_bias,degradation,success_rate_drop,baseline,stability_filtered,0.00048828125,0.0146484375,0.0013316761363636363,1.0290029330862762e-05,0.00022638064527898079,3.4300097769542544e-05,missing_data_bias::degradation,30
missing_data_bias,degradation,fairness_gap_increase,baseline,stability_filtered,0.89501953125,1.0,0.9944661458333334,0.8926999520806764,1.0,0.991888835645196,missing_data_bias::degradation,30
missing_data_bias,degradation,near_optimal_rate_drop,baseline,stability_filtered,0.00048828125,0.0146484375,0.0013316761363636363,1.1384819426613066e-07,3.073901245185528e-06,8.538614569959799e-07,missing_data_bias::degradation,30
missing_data_bias,overall,success_rate,baseline,structural_causal,0.00048828125,0.01953125,0.0008877840909090909,1.0807761112158862e-06,2.7019402780397156e-05,2.7019402780397154e-06,missing_data_bias::overall,40
missing_data_bias,overall,near_optimal_rate,baseline,structural_causal,0.00048828125,0.01953125,0.0008877840909090909,1.24828905641734e-11,4.2441827918189564e-10,7.1330803223848e-11,missing_data_bias::overall,40
missing_data_bias,overall,avg_cost,baseline,structural_causal,0.00048828125,0.01953125,0.0008877840909090909,1.6159815784343913e-06,3.8783557882425394e-05,3.8023095963162144e-06,missing_data_bias::overall,40
missing_data_bias,overall,fairness_gap_ses,baseline,structural_causal,0.0009765625,0.01953125,0.0015625,0.00019471468693457898,0.0035048643648224217,0.0003386342381470939,missing_data_bias::overall,40
missing_data_bias,normal,success_rate,baseline,structural_causal,0.00048828125,0.01953125,0.0011488970588235295,1.0392908646683624e-05,0.00027021562481377426,2.7714423057823e-05,missing_data_bias::normal,40
missing_data_bias,normal,near_optimal_rate,baseline,structural_causal,0.00048828125,0.01953125,0.0011488970588235295,3.088921408264966e-08,1.0502332788100885e-06,1.7650979475799804e-07,missing_data_bias::normal,40
missing_data_bias,normal,avg_cost,baseline,structural_causal,0.00048828125,0.01953125,0.0011488970588235295,9.015398485365518e-06,0.000243415759104869,2.5758281386758623e-05,missing_data_bias::normal,40
missing_data_bias,normal,fairness_gap_ses,baseline,structural_causal,0.44677734375,1.0,0.4964192708333333,0.45351711977411346,1.0,0.5039079108601261,missing_data_bias::normal,40
missing_data_bias,surface_shift,success_rate,baseline,structural_causal,0.00048828125,0.01953125,0.0010279605263157894,4.821554310600773e-06,0.00011571730345441854,1.1344833672001819e-05,missing_data_bias::surface_shift,40
missing_data_bias,surface_shift,near_optimal_rate,baseline,structural_causal,0.00048828125,0.01953125,0.0010279605263157894,6.672759896152856e-10,2.4689211615765564e-08,6.672759896152856e-09,missing_data_bias::surface_shift,40
missing_data_bias,surface_shift,avg_cost,baseline,structural_causal,0.00048828125,0.01953125,0.0010279605263157894,2.422914860582054e-06,6.057287151455135e-05,6.0572871514551355e-06,missing_data_bias::surface_shift,40
missing_data_bias,surface_shift,fairness_gap_ses,baseline,structural_causal,0.0126953125,0.1953125,0.01953125,0.011222746787585298,0.17956394860136476,0.017956394860136476,missing_data_bias::surface_shift,40
missing_data_bias,adversarial,success_rate,baseline,structural_causal,0.00048828125,0.01953125,0.0009300595238095238,1.8192381213084575e-07,4.7300191154019896e-06,4.851301656822554e-07,missing_data_bias::adversarial,40
missing_data_bias,adversarial,near_optimal_rate,baseline,structural_causal,0.00048828125,0.01953125,0.0009300595238095238,1.4191412082501021e-11,4.966994228875357e-10,8.427940842115956e-11,missing_data_bias::adversarial,40
missing_data_bias,adversarial,avg_cost,baseline,structural_causal,0.00048828125,0.01953125,0.0009300595238095238,4.1155959365990804e-07,9.877430247837793e-06,9.683755144939013e-07,missing_data_bias::adversarial,40
missing_data_bias,adversarial,fairness_gap_ses,baseline,structural_causal,0.251953125,1.0,0.3053977272727273,0.25404340563735167,1.0,0.3079314007725475,missing_data_bias::adversarial,40
missing_data_bias,degradation,success_rate_drop,baseline,structural_causal,0.00048828125,0.0146484375,0.0013316761363636363,4.984899496873701e-05,0.0010468288943434772,0.00012908676027047794,missing_data_bias::degradation,30
missing_data_bias,degradation,fairness_gap_increase,baseline,structural_causal,0.64697265625,1.0,0.9088689630681818,0.6496764090244214,1.0,0.8960101804584505,missing_data_bias::degradation,30
missing_data_bias,degradation,near_optimal_rate_drop,baseline,structural_causal,0.00048828125,0.0146484375,0.0013316761363636363,5.154009548401502e-08,1.4946627690364355e-06,6.3546539349176e-07,missing_data_bias::degradation,30
missing_data_bias,overall,success_rate,baseline,workflow,0.00048828125,0.01953125,0.0008877840909090909,1.5986409625496648e-09,4.476194695139061e-08,4.918895269383584e-09,missing_data_bias::overall,40
missing_data_bias,overall,near_optimal_rate,baseline,workflow,0.00048828125,0.01953125,0.0008877840909090909,9.705718895439677e-10,2.8146584796775065e-08,3.2352396318132253e-09,missing_data_bias::overall,40
missing_data_bias,overall,avg_cost,baseline,workflow,0.00048828125,0.01953125,0.0008877840909090909,1.8286874233720594e-10,5.486062270116178e-09,6.649772448625671e-10,missing_data_bias::overall,40
missing_data_bias,overall,fairness_gap_ses,baseline,workflow,0.96923828125,1.0,0.96923828125,0.9717587549438531,1.0,0.971758754943853,missing_data_bias::overall,40
missing_data_bias,normal,success_rate,baseline,workflow,0.00048828125,0.01953125,0.0011488970588235295,1.2395999963706978e-06,3.718799989112093e-05,4.507636350438901e-06,missing_data_bias::normal,40
missing_data_bias,normal,near_optimal_rate,baseline,workflow,0.00048828125,0.01953125,0.0011488970588235295,1.5051085173630073e-05,0.0003762771293407518,3.762771293407518e-05,missing_data_bias::normal,40
missing_data_bias,normal,avg_cost,baseline,workflow,0.00048828125,0.01953125,0.0011488970588235295,2.2567223336782542e-07,6.995839234402588e-06,9.026889334713018e-07,missing_data_bias::normal,40
missing_data_bias,normal,fairness_gap_ses,baseline,workflow,0.751953125,1.0,0.7915296052631579,0.7548658282650659,1.0,0.7945956087000694,missing_data_bias::normal,40
missing_data_bias,surface_shift,success_rate,baseline,workflow,0.00048828125,0.01953125,0.0010279605263157894,1.613459439374062e-07,5.001724262059592e-06,6.453837757496248e-07,missing_data_bias::surface_shift,40
missing_data_bias,surface_shift,near_optimal_rate,baseline,workflow,0.00048828125,0.01953125,0.0010279605263157894,8.53716956071446e-08,2.731894259428627e-06,3.79429758253976e-07,missing_data_bias::surface_shift,40
missing_data_bias,surface_shift,avg_cost,baseline,workflow,0.00048828125,0.01953125,0.0010279605263157894,4.6856534859891165e-09,1.5462656503764086e-07,2.342826742994558e-08,missing_data_bias::surface_shift,40
missing_data_bias,surface_shift,fairness_gap_ses,baseline,workflow,0.97119140625,1.0,0.97119140625,0.9716998975463151,1.0,0.9716998975463152,missing_data_bias::surface_shift,40
missing_data_bias,adversarial,success_rate,baseline,workflow,0.00048828125,0.01953125,0.0009300595238095238,3.7325829800320134e-08,1.0451232344089638e-06,1.148487070779081e-07,missing_data_bias::adversarial,40
missing_data_bias,adversarial,near_optimal_rate,baseline,workflow,0.00048828125,0.01953125,0.0009300595238095238,2.4000781148298334e-08,6.960226533006517e-07,8.000260382766113e-08,missing_data_bias::adversarial,40
missing_data_bias,adversarial,avg_cost,baseline,workflow,0.00048828125,0.01953125,0.0009300595238095238,1.7270626020356993e-10,5.6993065867178075e-09,8.635313010178497e-10,missing_data_bias::adversarial,40
missing_data_bias,adversarial,fairness_gap_ses,baseline,workflow,0.6962890625,1.0,0.7736545138888888,0.7008773965952777,1.0,0.7787526628836419,missing_data_bias::adversarial,40
missing_data_bias,degradation,success_rate_drop,baseline,workflow,0.0673828125,1.0,0.134765625,0.06234723028599393,0.9975556845759029,0.12469446057198787,missing_data_bias::degradation,30
missing_data_bias,degradation,fairness_gap_increase,baseline,workflow,0.96240234375,1.0,0.998046875,0.9654399739989353,1.0,0.9969730505180858,missing_data_bias::degradation,30
missing_data_bias,degradation,near_optimal_rate_drop,baseline,workflow,0.00146484375,0.0263671875,0.003380408653846154,0.0005060488644611612,0.009108879560300901,0.001167805071833449,missing_data_bias::degradation,30
missing_data_bias,overall,success_rate,causal_light,stability_filtered,0.3037109375,1.0,0.3681344696969697,0.3154219443407027,1.0,0.38232962950388205,missing_data_bias::overall,40
